customer_id,custom_segment
CUST-01162,Dormant
CUST-01163,Loyal
CUST-01164,VIP
CUST-01165,Loyal
CUST-01166,Loyal
CUST-01167,Dormant
CUST-01168,New Joiner
CUST-01169,At Risk
CUST-01170,Loyal
CUST-01171,Loyal
CUST-01172,Dormant
CUST-01173,VIP
CUST-01174,Loyal
CUST-01175,Loyal
CUST-01176,New Joiner
CUST-01177,Loyal
CUST-01178,Loyal
CUST-01179,At Risk
CUST-01180,Loyal
CUST-01181,New Joiner
CUST-01182,VIP
CUST-01183,Loyal
CUST-01184,At Risk
CUST-01185,VIP
CUST-01186,Dormant
CUST-01187,Loyal
CUST-01188,Loyal
CUST-01189,Dormant
CUST-01190,At Risk
CUST-01191,At Risk
CUST-01192,Loyal
CUST-01193,VIP
CUST-01194,New Joiner
CUST-01195,Loyal
CUST-01196,Dormant
CUST-01197,Loyal
CUST-01198,Loyal
CUST-01199,At Risk
CUST-01200,Dormant
CUST-01201,Loyal
CUST-01202,At Risk
CUST-01203,Dormant
CUST-01204,Dormant
CUST-01205,New Joiner
CUST-01206,Loyal
CUST-01207,Loyal
CUST-01208,New Joiner
CUST-01209,Dormant
CUST-01210,At Risk
CUST-01211,Loyal
CUST-01212,Dormant
CUST-01213,Loyal
CUST-01214,New Joiner
CUST-01215,At Risk
CUST-01216,Dormant
CUST-01217,At Risk
CUST-01218,Dormant
CUST-01219,VIP
CUST-01220,Loyal
CUST-01221,Dormant
CUST-01222,Dormant
CUST-01223,New Joiner
CUST-01224,Dormant
CUST-01225,New Joiner
CUST-01226,VIP
CUST-01227,New Joiner
CUST-01228,Loyal
CUST-01229,Loyal
CUST-01230,At Risk
CUST-01231,At Risk
CUST-01232,Loyal
CUST-01233,Dormant
CUST-01234,Dormant
CUST-01235,Dormant
CUST-01236,Loyal
CUST-01237,VIP
CUST-01238,At Risk
CUST-01239,Dormant
CUST-01240,Dormant
CUST-01241,New Joiner
CUST-01242,New Joiner
CUST-01243,Loyal
CUST-01244,At Risk
CUST-01245,Loyal
CUST-01246,At Risk
CUST-01247,VIP
CUST-01248,Loyal
CUST-01249,Loyal
CUST-01250,Loyal
CUST-01251,Loyal
CUST-01252,Loyal
CUST-01253,VIP
CUST-01254,Loyal
CUST-01255,Dormant
CUST-01256,Loyal
CUST-01257,New Joiner
CUST-01258,Dormant
CUST-01259,Loyal
CUST-01260,New Joiner
CUST-01261,At Risk
CUST-01262,Dormant
CUST-01263,At Risk
CUST-01264,Loyal
CUST-01265,VIP
CUST-01266,Loyal
CUST-01267,Dormant
CUST-01268,At Risk
CUST-01269,New Joiner
CUST-01270,Loyal
CUST-01271,Dormant
CUST-01272,Dormant
CUST-01273,VIP
CUST-01274,Loyal
CUST-01275,At Risk
CUST-01276,Loyal
CUST-01277,Loyal
CUST-01278,Loyal
CUST-01279,Dormant
CUST-01280,Loyal
CUST-01281,VIP
CUST-01282,Loyal
CUST-01283,VIP
CUST-01284,Dormant
CUST-01285,Loyal
CUST-01286,VIP
CUST-01287,Loyal
CUST-01288,New Joiner
CUST-01289,Dormant
CUST-01290,At Risk
CUST-01291,At Risk
CUST-01292,VIP
CUST-01293,Loyal
CUST-01294,Loyal
CUST-01295,Loyal
CUST-01296,Dormant
CUST-01297,VIP
CUST-01298,Loyal
CUST-01299,Loyal
CUST-01300,Dormant
CUST-01301,New Joiner
CUST-01302,At Risk
CUST-01303,New Joiner
CUST-01304,VIP
CUST-01305,Loyal
CUST-01306,Loyal
CUST-01307,Loyal
CUST-01308,Dormant
CUST-01309,New Joiner
CUST-01310,Dormant
CUST-01311,Dormant
CUST-01312,At Risk
CUST-01313,Loyal
CUST-01314,VIP
CUST-01315,At Risk
CUST-01316,Loyal
CUST-01317,Dormant
CUST-01318,At Risk
CUST-01319,VIP
CUST-01320,VIP
CUST-01321,VIP
CUST-01322,Loyal
CUST-01323,Dormant
CUST-01324,Loyal
CUST-01325,At Risk
CUST-01326,Dormant
CUST-01327,Dormant
CUST-01328,Dormant
CUST-01329,Dormant
CUST-01330,New Joiner
CUST-01331,Loyal
CUST-01332,Loyal
CUST-01333,Dormant
CUST-01334,Dormant
CUST-01335,At Risk
CUST-01336,At Risk
CUST-01337,New Joiner
CUST-01338,VIP
CUST-01339,Dormant
CUST-01340,Dormant
CUST-01341,Dormant
CUST-01342,Loyal
CUST-01343,Dormant
CUST-01344,Dormant
CUST-01345,At Risk
CUST-01346,Loyal
CUST-01347,Dormant
CUST-01348,Loyal
CUST-01349,At Risk
CUST-01350,Loyal
CUST-01351,VIP
CUST-01352,At Risk
CUST-01353,VIP
CUST-01354,Loyal
CUST-01355,Dormant
CUST-01356,Loyal
CUST-01357,New Joiner
CUST-01358,At Risk
CUST-01359,At Risk
CUST-01360,Loyal
CUST-01361,New Joiner
CUST-01362,Loyal
CUST-01363,Dormant
CUST-01364,VIP
CUST-01365,New Joiner
CUST-01366,New Joiner
CUST-01367,At Risk
CUST-01368,Loyal
CUST-01369,At Risk
CUST-01370,Dormant
CUST-01371,At Risk
CUST-01372,Dormant
CUST-01373,Dormant
CUST-01374,Loyal
CUST-01375,Loyal
CUST-01376,New Joiner
CUST-01377,Loyal
CUST-01378,Dormant
CUST-01379,At Risk
CUST-01380,At Risk
CUST-01381,Dormant
CUST-01382,New Joiner
CUST-01383,Loyal
CUST-01384,Dormant
CUST-01385,New Joiner
CUST-01386,New Joiner
CUST-01387,Loyal
CUST-01388,At Risk
CUST-01389,Dormant
CUST-01390,Loyal
CUST-01391,Dormant
CUST-01392,Loyal
CUST-01393,At Risk
CUST-01394,At Risk
CUST-01395,Loyal
CUST-01396,At Risk
CUST-01397,At Risk
CUST-01398,Dormant
CUST-01399,Loyal
CUST-01400,Dormant
CUST-01401,At Risk
CUST-01402,New Joiner
CUST-01403,New Joiner
CUST-01404,New Joiner
CUST-01405,New Joiner
CUST-01406,Loyal
CUST-01407,New Joiner
CUST-01408,Dormant
CUST-01409,Loyal
CUST-01410,Loyal
CUST-01411,VIP
CUST-01412,Dormant
CUST-01413,Dormant
CUST-01414,VIP
CUST-01415,Loyal
CUST-01416,Dormant
CUST-01417,Dormant
CUST-01418,Loyal
CUST-01419,Loyal
CUST-01420,VIP
CUST-01421,At Risk
CUST-01422,VIP
CUST-01423,Loyal
CUST-01424,Loyal
CUST-01425,VIP
CUST-01426,Loyal
CUST-01427,Loyal
CUST-01428,Loyal
CUST-01429,VIP
CUST-01430,New Joiner
CUST-01431,Loyal
CUST-01432,Loyal
CUST-01433,At Risk
CUST-01434,New Joiner
CUST-01435,Dormant
CUST-01436,Loyal
CUST-01437,VIP
CUST-01438,New Joiner
CUST-01439,VIP
CUST-01440,At Risk
CUST-01441,Dormant
CUST-01442,Loyal
CUST-01443,Loyal
CUST-01444,New Joiner
CUST-01445,Loyal
CUST-01446,Dormant
CUST-01447,Loyal
CUST-01448,Loyal
CUST-01449,VIP
CUST-01450,Loyal
CUST-01451,At Risk
CUST-01452,Loyal
CUST-01453,New Joiner
CUST-01454,Loyal
CUST-01455,Loyal
CUST-01456,At Risk
CUST-01457,Loyal
CUST-01458,Loyal
CUST-01459,At Risk
CUST-01460,At Risk
CUST-01461,Dormant
CUST-01462,Loyal
CUST-01463,Dormant
CUST-01464,At Risk
CUST-01465,VIP
CUST-01466,Dormant
CUST-01467,Loyal
CUST-01468,Loyal
CUST-01469,Loyal
CUST-01470,VIP
CUST-01471,Dormant
CUST-01472,Loyal
CUST-01473,VIP
CUST-01474,Dormant
CUST-01475,VIP
CUST-01476,Loyal
CUST-01477,New Joiner
CUST-01478,New Joiner
CUST-01479,Loyal
CUST-01480,Loyal
CUST-01481,VIP
CUST-01482,Dormant
CUST-01483,Loyal
CUST-01484,Dormant
CUST-01485,Loyal
CUST-01486,Dormant
CUST-01487,New Joiner
CUST-01488,Loyal
CUST-01489,At Risk
CUST-01490,Loyal
CUST-01491,VIP
CUST-01492,Dormant
CUST-01493,Loyal
CUST-01494,New Joiner
CUST-01495,At Risk
CUST-01496,New Joiner
CUST-01497,At Risk
CUST-01498,Dormant
CUST-01499,At Risk
CUST-01500,Loyal
CUST-01501,New Joiner
CUST-01502,VIP
CUST-01503,Loyal
CUST-01504,VIP
CUST-01505,Loyal
CUST-01506,Loyal
CUST-01507,Loyal
CUST-01508,New Joiner
CUST-01509,Loyal
CUST-01510,VIP
CUST-01511,Dormant
CUST-01512,At Risk
CUST-01513,VIP
CUST-01514,At Risk
CUST-01515,At Risk
CUST-01516,Dormant
CUST-01517,VIP
CUST-01518,Dormant
CUST-01519,Loyal
CUST-01520,Loyal
CUST-01521,Loyal
CUST-01522,VIP
CUST-01523,Dormant
CUST-01524,Dormant
CUST-01525,Dormant
CUST-01526,Loyal
CUST-01527,VIP
CUST-01528,Loyal
CUST-01529,At Risk
CUST-01530,At Risk
CUST-01531,Dormant
CUST-01532,New Joiner
CUST-01533,Loyal
CUST-01534,Dormant
CUST-01535,At Risk
CUST-01536,Dormant
CUST-01537,Dormant
CUST-01538,Loyal
CUST-01539,At Risk
CUST-01540,Dormant
CUST-01541,At Risk
CUST-01542,VIP
CUST-01543,Loyal
CUST-01544,At Risk
CUST-01545,Loyal
CUST-01546,At Risk
CUST-01547,New Joiner
CUST-01548,Dormant
CUST-01549,Loyal
CUST-01550,At Risk
CUST-01551,New Joiner
CUST-01552,At Risk
CUST-01553,Dormant
CUST-01554,At Risk
CUST-01555,Loyal
CUST-01556,New Joiner
CUST-01557,Loyal
CUST-01558,Loyal
CUST-01559,Loyal
CUST-01560,Loyal
CUST-01561,Loyal
CUST-01562,VIP
CUST-01563,Loyal
CUST-01564,New Joiner
CUST-01565,Loyal
CUST-01566,Loyal
CUST-01567,Loyal
CUST-01568,Loyal
CUST-01569,Dormant
CUST-01570,At Risk
CUST-01571,Loyal
CUST-01572,Dormant
CUST-01573,Loyal
CUST-01574,Loyal
CUST-01575,At Risk
CUST-01576,VIP
CUST-01577,Dormant
CUST-01578,Loyal
CUST-01579,At Risk
CUST-01580,Loyal
CUST-01581,At Risk
CUST-01582,Loyal
CUST-01583,VIP
CUST-01584,VIP
CUST-01585,Dormant
CUST-01586,Loyal
CUST-01587,Dormant
CUST-01588,New Joiner
CUST-01589,New Joiner
CUST-01590,Dormant
CUST-01591,At Risk
CUST-01592,At Risk
CUST-01593,VIP
CUST-01594,At Risk
CUST-01595,New Joiner
CUST-01596,At Risk
CUST-01597,Dormant
CUST-01598,At Risk
CUST-01599,Loyal
CUST-01600,VIP
CUST-01601,Loyal
CUST-01602,At Risk
CUST-01603,Dormant
CUST-01604,Dormant
CUST-01605,Loyal
CUST-01606,Dormant
CUST-01607,Loyal
CUST-01608,At Risk
CUST-01609,Dormant
CUST-01610,Loyal
CUST-01611,Dormant
CUST-01612,Dormant
CUST-01613,New Joiner
CUST-01614,Dormant
CUST-01615,New Joiner
CUST-01616,VIP
CUST-01617,Dormant
CUST-01618,Loyal
CUST-01619,Dormant
CUST-01620,VIP
CUST-01621,At Risk
CUST-01622,At Risk
CUST-01623,New Joiner
CUST-01624,VIP
CUST-01625,Dormant
CUST-01626,New Joiner
CUST-01627,New Joiner
CUST-01628,Dormant
CUST-01629,At Risk
CUST-01630,VIP
CUST-01631,Loyal
CUST-01632,Loyal
CUST-01633,Loyal
CUST-01634,At Risk
CUST-01635,Loyal
CUST-01636,VIP
CUST-01637,Loyal
CUST-01638,Loyal
CUST-01639,New Joiner
CUST-01640,Dormant
CUST-01641,Dormant
CUST-01642,Loyal
CUST-01643,Dormant
CUST-01644,At Risk
CUST-01645,VIP
CUST-01646,New Joiner
CUST-01647,Dormant
CUST-01648,Loyal
CUST-01649,Dormant
CUST-01650,New Joiner
CUST-01651,At Risk
CUST-01652,Dormant
CUST-01653,At Risk
CUST-01654,VIP
CUST-01655,At Risk
CUST-01656,New Joiner
CUST-01657,Dormant
CUST-01658,Dormant
CUST-01659,Dormant
CUST-01660,New Joiner
CUST-01661,Loyal
CUST-01662,Loyal
CUST-01663,VIP
CUST-01664,Dormant
CUST-01665,Dormant
CUST-01666,At Risk
CUST-01667,Dormant
CUST-01668,Loyal
CUST-01669,New Joiner
CUST-01670,At Risk
CUST-01671,New Joiner
CUST-01672,New Joiner
CUST-01673,At Risk
CUST-01674,Dormant
CUST-01675,Loyal
CUST-01676,Loyal
CUST-01677,New Joiner
CUST-01678,Loyal
CUST-01679,VIP
CUST-01680,Loyal
CUST-01681,Dormant
CUST-01682,At Risk
CUST-01683,VIP
CUST-01684,Dormant
CUST-01685,At Risk
CUST-01686,At Risk
CUST-01687,Dormant
CUST-01688,VIP
CUST-01689,Dormant
CUST-01690,At Risk
CUST-01691,Loyal
CUST-01692,At Risk
CUST-01693,Loyal
CUST-01694,Loyal
CUST-01695,Dormant
CUST-01696,New Joiner
CUST-01697,Loyal
CUST-01698,VIP
CUST-01699,At Risk
CUST-01700,At Risk
CUST-01701,Dormant
CUST-01702,New Joiner
CUST-01703,New Joiner
CUST-01704,Loyal
CUST-01705,Dormant
CUST-01706,Dormant
CUST-01707,Loyal
CUST-01708,At Risk
CUST-01709,Dormant
CUST-01710,Loyal
CUST-01711,Dormant
CUST-01712,New Joiner
CUST-01713,Dormant
CUST-01714,New Joiner
CUST-01715,Dormant
CUST-01716,New Joiner
CUST-01717,Loyal
CUST-01718,Loyal
CUST-01719,Loyal
CUST-01720,At Risk
CUST-01721,Dormant
CUST-01722,Dormant
CUST-01723,Loyal
CUST-01724,Loyal
CUST-01725,Loyal
CUST-01726,Loyal
CUST-01727,Loyal
CUST-01728,Loyal
CUST-01729,Loyal
CUST-01730,At Risk
CUST-01731,VIP
CUST-01732,New Joiner
CUST-01733,At Risk
CUST-01734,At Risk
CUST-01735,At Risk
CUST-01736,VIP
CUST-01737,Dormant
CUST-01738,Dormant
CUST-01739,Dormant
CUST-01740,New Joiner
CUST-01741,VIP
CUST-01742,Loyal
CUST-01743,Loyal
CUST-01744,New Joiner
CUST-01745,At Risk
CUST-01746,At Risk
CUST-01747,Dormant
CUST-01748,New Joiner
CUST-01749,Loyal
CUST-01750,Loyal
CUST-01751,Loyal
CUST-01752,Dormant
CUST-01753,Dormant
CUST-01754,VIP
CUST-01755,Dormant
CUST-01756,VIP
CUST-01757,At Risk
CUST-01758,Loyal
CUST-01759,Dormant
CUST-01760,Dormant
CUST-01761,At Risk
CUST-01762,VIP
CUST-01763,At Risk
CUST-01764,Loyal
CUST-01765,Loyal
CUST-01766,Loyal
CUST-01767,Loyal
CUST-01768,Loyal
CUST-01769,Loyal
CUST-01770,Dormant
CUST-01771,Dormant
CUST-01772,At Risk
CUST-01773,Loyal
CUST-01774,New Joiner
CUST-01775,At Risk
CUST-01776,At Risk
CUST-01777,New Joiner
CUST-01778,At Risk
CUST-01779,New Joiner
CUST-01780,Dormant
CUST-01781,Loyal
CUST-01782,New Joiner
CUST-01783,Dormant
CUST-01784,Dormant
CUST-01785,Loyal
CUST-01786,Loyal
CUST-01787,Dormant
CUST-01788,At Risk
CUST-01789,New Joiner
CUST-01790,At Risk
CUST-01791,At Risk
CUST-01792,At Risk
CUST-01793,Dormant
CUST-01794,VIP
CUST-01795,Loyal
CUST-01796,VIP
CUST-01797,Dormant
CUST-01798,Dormant
CUST-01799,At Risk
CUST-01800,Loyal
CUST-01801,At Risk
CUST-01802,At Risk
CUST-01803,New Joiner
CUST-01804,At Risk
CUST-01805,Loyal
CUST-01806,Dormant
CUST-01807,At Risk
CUST-01808,Loyal
CUST-01809,At Risk
CUST-01810,Loyal
CUST-01811,At Risk
CUST-01812,Loyal
CUST-01813,New Joiner
CUST-01814,Loyal
CUST-01815,At Risk
CUST-01816,New Joiner
CUST-01817,VIP
CUST-01818,At Risk
CUST-01819,Loyal
CUST-01820,VIP
CUST-01821,At Risk
CUST-01822,At Risk
CUST-01823,At Risk
CUST-01824,At Risk
CUST-01825,Loyal
CUST-01826,At Risk
CUST-01827,New Joiner
CUST-01828,Loyal
CUST-01829,Loyal
CUST-01830,At Risk
CUST-01831,Dormant
CUST-01832,Dormant
CUST-01833,Dormant
CUST-01834,At Risk
CUST-01835,Loyal
CUST-01836,Dormant
CUST-01837,VIP
CUST-01838,At Risk
CUST-01839,New Joiner
CUST-01840,Loyal
CUST-01841,At Risk
CUST-01842,New Joiner
CUST-01843,VIP
CUST-01844,At Risk
CUST-01845,Loyal
CUST-01846,Loyal
CUST-01847,New Joiner
CUST-01848,New Joiner
CUST-01849,At Risk
CUST-01850,At Risk
CUST-01851,Dormant
CUST-01852,Loyal
CUST-01853,At Risk
CUST-01854,At Risk
CUST-01855,New Joiner
CUST-01856,Dormant
CUST-01857,Dormant
CUST-01858,VIP
CUST-01859,Loyal
CUST-01860,Dormant
CUST-01861,Loyal
CUST-01862,Loyal
CUST-01863,Dormant
CUST-01864,VIP
CUST-01865,At Risk
CUST-01866,At Risk
CUST-01867,Loyal
CUST-01868,Loyal
CUST-01869,Dormant
CUST-01870,New Joiner
CUST-01871,New Joiner
CUST-01872,At Risk
CUST-01873,Dormant
CUST-01874,Dormant
CUST-01875,At Risk
CUST-01876,Dormant
CUST-01877,At Risk
CUST-01878,VIP
CUST-01879,At Risk
CUST-01880,VIP
CUST-01881,Dormant
CUST-01882,VIP
CUST-01883,Dormant
CUST-01884,Dormant
CUST-01885,At Risk
CUST-01886,At Risk
CUST-01887,Loyal
CUST-01888,At Risk
CUST-01889,Dormant
CUST-01890,At Risk
CUST-01891,Dormant
CUST-01892,VIP
CUST-01893,Loyal
CUST-01894,Dormant
CUST-01895,Dormant
CUST-01896,Loyal
CUST-01897,Dormant
CUST-01898,Dormant
CUST-01899,VIP
CUST-01900,At Risk
CUST-01901,Loyal
CUST-01902,New Joiner
CUST-01903,New Joiner
CUST-01904,Dormant
CUST-01905,Dormant
CUST-01906,Loyal
CUST-01907,At Risk
CUST-01908,At Risk
CUST-01909,Dormant
CUST-01910,Dormant
CUST-01911,Loyal
CUST-01912,Dormant
CUST-01913,At Risk
CUST-01914,VIP
CUST-01915,VIP
CUST-01916,Loyal
CUST-01917,At Risk
CUST-01918,Dormant
CUST-01919,At Risk
CUST-01920,VIP
CUST-01921,Loyal
CUST-01922,At Risk
CUST-01923,Loyal
CUST-01924,At Risk
CUST-01925,New Joiner
CUST-01926,New Joiner
CUST-01927,Loyal
CUST-01928,Dormant
CUST-01929,VIP
CUST-01930,Loyal
CUST-01931,VIP
CUST-01932,At Risk
CUST-01933,VIP
CUST-01934,Dormant
CUST-01935,Dormant
CUST-01936,Loyal
CUST-01937,Loyal
CUST-01938,Dormant
CUST-01939,Dormant
CUST-01940,Loyal
CUST-01941,Dormant
CUST-01942,Dormant
CUST-01943,New Joiner
CUST-01944,Loyal
CUST-01945,VIP
CUST-01946,VIP
CUST-01947,At Risk
CUST-01948,Loyal
CUST-01949,Dormant
CUST-01950,New Joiner
CUST-01951,Dormant
CUST-01952,Dormant
CUST-01953,Loyal
CUST-01954,Dormant
CUST-01955,Loyal
CUST-01956,New Joiner
CUST-01957,At Risk
CUST-01958,Loyal
CUST-01959,Loyal
CUST-01960,Loyal
CUST-01961,Loyal
CUST-01962,New Joiner
CUST-01963,At Risk
CUST-01964,New Joiner
CUST-01965,Dormant
CUST-01966,Dormant
CUST-01967,Dormant
CUST-01968,At Risk
CUST-01969,Loyal
CUST-01970,Dormant
CUST-01971,Dormant
CUST-01972,New Joiner
CUST-01973,VIP
CUST-01974,Loyal
CUST-01975,Loyal
CUST-01976,At Risk
CUST-01977,Dormant
CUST-01978,VIP
CUST-01979,Loyal
CUST-01980,New Joiner
CUST-01981,Loyal
CUST-01982,Dormant
CUST-01983,VIP
CUST-01984,Loyal
CUST-01985,At Risk
CUST-01986,Loyal
CUST-01987,Loyal
CUST-01988,VIP
CUST-01989,New Joiner
CUST-01990,Loyal
CUST-01991,New Joiner
CUST-01992,VIP
CUST-01993,New Joiner
CUST-01994,New Joiner
CUST-01995,VIP
CUST-01996,Loyal
CUST-01997,Loyal
CUST-01998,Dormant
CUST-01999,Loyal
CUST-02000,Loyal
CUST-02001,Loyal
CUST-02002,Dormant
CUST-02003,VIP
CUST-02004,Dormant
CUST-02005,Dormant
CUST-02006,VIP
CUST-02007,Dormant
CUST-02008,Dormant
CUST-02009,Dormant
CUST-02010,Dormant
CUST-02011,New Joiner
CUST-02012,At Risk
CUST-02013,Dormant
CUST-02014,At Risk
CUST-02015,Loyal
CUST-02016,Loyal
CUST-02017,New Joiner
CUST-02018,Loyal
CUST-02019,Loyal
CUST-02020,New Joiner
CUST-02021,At Risk
CUST-02022,Dormant
CUST-02023,Dormant
CUST-02024,Dormant
CUST-02025,Loyal
CUST-02026,Dormant
CUST-02027,VIP
CUST-02028,Loyal
CUST-02029,Loyal
CUST-02030,VIP
CUST-02031,Loyal
CUST-02032,VIP
CUST-02033,New Joiner
CUST-02034,VIP
CUST-02035,Loyal
CUST-02036,Loyal
CUST-02037,Dormant
CUST-02038,VIP
CUST-02039,At Risk
CUST-02040,Loyal
CUST-02041,Loyal
CUST-02042,Loyal
CUST-02043,Loyal
CUST-02044,Dormant
CUST-02045,At Risk
CUST-02046,Loyal
CUST-02047,VIP
CUST-02048,VIP
CUST-02049,New Joiner
CUST-02050,Dormant
CUST-02051,At Risk
CUST-02052,VIP
CUST-02053,At Risk
CUST-02054,Dormant
CUST-02055,Dormant
CUST-02056,At Risk
CUST-02057,VIP
CUST-02058,VIP
CUST-02059,Dormant
CUST-02060,Dormant
CUST-02061,VIP
CUST-02062,At Risk
CUST-02063,New Joiner
CUST-02064,Dormant
CUST-02065,Dormant
CUST-02066,New Joiner
CUST-02067,Dormant
CUST-02068,Dormant
CUST-02069,Loyal
CUST-02070,Dormant
CUST-02071,Loyal
CUST-02072,New Joiner
CUST-02073,Dormant
CUST-02074,Dormant
CUST-02075,Loyal
CUST-02076,Loyal
CUST-02077,At Risk
CUST-02078,Loyal
CUST-02079,Loyal
CUST-02080,Dormant
CUST-02081,Dormant
CUST-02082,Dormant
CUST-02083,New Joiner
CUST-02084,At Risk
CUST-02085,At Risk
CUST-02086,VIP
CUST-02087,At Risk
CUST-02088,Dormant
CUST-02089,Loyal
CUST-02090,Dormant
CUST-02091,VIP
CUST-02092,Dormant
CUST-02093,Loyal
CUST-02094,At Risk
CUST-02095,Loyal
CUST-02096,New Joiner
CUST-02097,New Joiner
CUST-02098,At Risk
CUST-02099,VIP
CUST-02100,Dormant
CUST-02101,At Risk
CUST-02102,Loyal
CUST-02103,Dormant
CUST-02104,New Joiner
CUST-02105,New Joiner
CUST-02106,Dormant
CUST-02107,Loyal
CUST-02108,New Joiner
CUST-02109,At Risk
CUST-02110,At Risk
CUST-02111,VIP
CUST-02112,Dormant
CUST-02113,New Joiner
CUST-02114,Dormant
CUST-02115,Loyal
CUST-02116,VIP
CUST-02117,Dormant
CUST-02118,Loyal
CUST-02119,Loyal
CUST-02120,New Joiner
CUST-02121,Loyal
CUST-02122,Dormant
CUST-02123,New Joiner
CUST-02124,At Risk
CUST-02125,Dormant
CUST-02126,At Risk
CUST-02127,Loyal
CUST-02128,Loyal
CUST-02129,At Risk
CUST-02130,New Joiner
CUST-02131,New Joiner
CUST-02132,VIP
CUST-02133,Loyal
CUST-02134,At Risk
CUST-02135,Loyal
CUST-02136,New Joiner
CUST-02137,VIP
CUST-02138,Dormant
CUST-02139,Dormant
CUST-02140,New Joiner
CUST-02141,New Joiner
CUST-02142,Dormant
CUST-02143,At Risk
CUST-02144,New Joiner
CUST-02145,Dormant
CUST-02146,Loyal
CUST-02147,Loyal
CUST-02148,Loyal
CUST-02149,At Risk
CUST-02150,Loyal
CUST-02151,Dormant
CUST-02152,At Risk
CUST-02153,Loyal
CUST-02154,Loyal
CUST-02155,New Joiner
CUST-02156,New Joiner
CUST-02157,At Risk
CUST-02158,At Risk
CUST-02159,Dormant
CUST-02160,Loyal
CUST-02161,At Risk
CUST-02162,Loyal
CUST-02163,VIP
CUST-02164,Dormant
CUST-02165,Dormant
CUST-02166,Dormant
CUST-02167,Dormant
CUST-02168,Loyal
CUST-02169,New Joiner
CUST-02170,At Risk
CUST-02171,VIP
CUST-02172,Dormant
CUST-02173,At Risk
CUST-02174,At Risk
CUST-02175,VIP
CUST-02176,At Risk
CUST-02177,Loyal
CUST-02178,Dormant
CUST-02179,New Joiner
CUST-02180,New Joiner
CUST-02181,Loyal
CUST-02182,Dormant
CUST-02183,Dormant
CUST-02184,Loyal
CUST-02185,Dormant
CUST-02186,Loyal
CUST-02187,New Joiner
CUST-02188,Dormant
CUST-02189,Dormant
CUST-02190,New Joiner
CUST-02191,Loyal
CUST-02192,New Joiner
CUST-02193,Loyal
CUST-02194,At Risk
CUST-02195,Loyal
CUST-02196,At Risk
CUST-02197,New Joiner
CUST-02198,New Joiner
CUST-02199,Dormant
CUST-02200,Dormant
CUST-02201,At Risk
CUST-02202,Dormant
CUST-02203,Dormant
CUST-02204,Dormant
CUST-02205,Loyal
CUST-02206,Dormant
CUST-02207,VIP
CUST-02208,Dormant
CUST-02209,Loyal
CUST-02210,Loyal
CUST-02211,Loyal
CUST-02212,At Risk
CUST-02213,Dormant
CUST-02214,Loyal
CUST-02215,Dormant
CUST-02216,New Joiner
CUST-02217,Loyal
CUST-02218,New Joiner
CUST-02219,Dormant
CUST-02220,New Joiner
CUST-02221,Loyal
CUST-02222,Dormant
CUST-02223,Loyal
CUST-02224,Dormant
CUST-02225,Loyal
CUST-02226,Loyal
CUST-02227,New Joiner
CUST-02228,Dormant
CUST-02229,Loyal
CUST-02230,At Risk
CUST-02231,Dormant
CUST-02232,New Joiner
CUST-02233,Loyal
CUST-02234,Dormant
CUST-02235,Loyal
CUST-02236,Loyal
CUST-02237,Loyal
CUST-02238,Dormant
CUST-02239,Loyal
CUST-02240,Dormant
CUST-02241,Loyal
CUST-02242,Dormant
CUST-02243,New Joiner
CUST-02244,New Joiner
CUST-02245,Loyal
CUST-02246,At Risk
CUST-02247,Dormant
CUST-02248,VIP
CUST-02249,New Joiner
CUST-02250,At Risk
CUST-02251,Loyal
CUST-02252,Dormant
CUST-02253,Dormant
CUST-02254,VIP
CUST-02255,New Joiner
CUST-02256,At Risk
CUST-02257,New Joiner
CUST-02258,Dormant
CUST-02259,New Joiner
CUST-02260,Dormant
CUST-02261,Loyal
CUST-02262,Loyal
CUST-02263,At Risk
CUST-02264,Dormant
CUST-02265,Loyal
CUST-02266,At Risk
CUST-02267,At Risk
CUST-02268,VIP
CUST-02269,Dormant
CUST-02270,New Joiner
CUST-02271,At Risk
CUST-02272,At Risk
CUST-02273,At Risk
CUST-02274,Dormant
CUST-02275,At Risk
CUST-02276,Loyal
CUST-02277,Loyal
CUST-02278,At Risk
CUST-02279,New Joiner
CUST-02280,Dormant
CUST-02281,New Joiner
CUST-02282,New Joiner
CUST-02283,Loyal
CUST-02284,Dormant
CUST-02285,Loyal
CUST-02286,Dormant
CUST-02287,Dormant
CUST-02288,VIP
CUST-02289,Loyal
CUST-02290,Dormant
CUST-02291,New Joiner
CUST-02292,Loyal
CUST-02293,Loyal
CUST-02294,Loyal
CUST-02295,Dormant
CUST-02296,Dormant
CUST-02297,Loyal
CUST-02298,Dormant
CUST-02299,Loyal
CUST-02300,Dormant
CUST-02301,VIP
CUST-02302,New Joiner
CUST-02303,Loyal
CUST-02304,VIP
CUST-02305,Dormant
CUST-02306,Dormant
CUST-02307,Loyal
CUST-02308,Dormant
CUST-02309,At Risk
CUST-02310,Loyal
CUST-02311,Loyal
CUST-02312,VIP
CUST-02313,Loyal
CUST-02314,Dormant
CUST-02315,Loyal
CUST-02316,At Risk
CUST-02317,Dormant
CUST-02318,Dormant
CUST-02319,At Risk
CUST-02320,At Risk
CUST-02321,New Joiner
CUST-02322,Loyal
CUST-02323,Dormant
CUST-02324,VIP
